timestamp(ms),X(g),Y(g),Z(g),class
173053,-3.96,-1.49,-9.45,1
48853,-2.71,-1.33,-9.89,4
246589,-2.67,-1.37,-9.85,4
186709,-2.71,-1.45,-9.92,4
50593,-3.88,-1.53,-9.49,1
136249,-2.16,-1.22,-10.04,2
177421,-2.39,-1.37,-9.96,0
76897,-3.84,-1.49,-9.53,1
72709,-2.43,-1.49,-9.96,0
121501,-2.43,-1.45,-9.96,0
57577,-2.43,-1.45,-9.96,0
229993,-2.67,-1.41,-9.89,3
82561,-2.16,-1.22,-10.04,2
195877,-2.35,-1.37,-9.96,0
178153,-2.31,-1.37,-9.96,0
193729,-2.39,-1.33,-9.92,0
101413,-2.63,-1.41,-9.96,3
62485,-2.71,-1.41,-9.92,4
62533,-3.10,-1.53,-9.85,5
234529,-2.24,-1.18,-10.00,2
239269,-2.71,-1.41,-9.96,4
237901,-2.67,-1.37,-9.92,3
44605,-2.63,-1.41,-9.85,4
85105,-3.14,-1.45,-9.81,5
239737,-2.39,-1.33,-9.96,0
44857,-2.43,-1.45,-9.92,0
92137,-2.43,-1.37,-9.96,0
184429,-2.16,-1.22,-10.00,2
191065,-2.35,-1.37,-10.00,0
203869,-2.67,-1.37,-9.92,3
246721,-2.20,-1.18,-10.04,2
23917,-2.75,-1.37,-9.89,4
183565,-2.71,-1.45,-9.89,4
190693,-2.67,-1.41,-9.96,3
130765,-2.47,-1.41,-9.96,0
197341,-2.63,-1.37,-9.92,3
143953,-2.16,-1.18,-10.00,2
91717,-2.24,-1.22,-10.00,2
197257,-3.10,-1.53,-9.89,5
22033,-3.80,-1.45,-9.53,1
206725,-2.63,-1.37,-9.96,3
93073,-3.80,-1.49,-9.53,1
81697,-2.71,-1.41,-9.96,4
200269,-2.20,-1.22,-10.00,2
119989,-3.88,-1.53,-9.49,1
35329,-2.39,-1.45,-9.96,0
143737,-2.35,-1.37,-9.92,0
46741,-2.35,-1.49,-9.92,0
118705,-3.18,-1.45,-9.77,5
176341,-2.67,-1.41,-9.92,4
96013,-2.71,-1.37,-10.00,4
71713,-3.14,-1.49,-9.77,5
202201,-2.67,-1.45,-9.89,4
158989,-2.39,-1.37,-9.96,0
179797,-2.63,-1.37,-9.92,3
190801,-3.14,-1.49,-9.77,5
146017,-3.92,-1.49,-9.49,1
217033,-3.96,-1.49,-9.45,1
177133,-2.71,-1.41,-9.92,4
233521,-2.43,-1.37,-9.96,0
110377,-3.84,-1.53,-9.57,1
49189,-3.84,-1.49,-9.45,1
82825,-2.20,-1.26,-10.04,2
20581,-3.14,-1.49,-9.73,5
183853,-3.18,-1.41,-9.81,5
112057,-2.20,-1.18,-10.00,2
188653,-3.80,-1.49,-9.57,1
247033,-4.00,-1.49,-9.49,1
27769,-3.14,-1.49,-9.81,5
93805,-2.47,-1.45,-9.92,0
235117,-3.14,-1.57,-9.89,5
120433,-2.67,-1.37,-9.92,3
118489,-2.75,-1.41,-9.92,4
20677,-3.80,-1.53,-9.45,1
21973,-2.71,-1.41,-9.89,3
190225,-3.18,-1.37,-9.77,5
187117,-3.92,-1.53,-9.53,1
209905,-4.00,-1.49,-9.53,1
24529,-2.75,-1.41,-9.89,4
91525,-3.92,-1.53,-9.49,1
201517,-2.24,-1.29,-10.00,2
94525,-2.67,-1.45,-9.92,4
99037,-3.10,-1.49,-9.85,5
184885,-2.24,-1.22,-10.04,2
83125,-3.92,-1.53,-9.53,1
187537,-2.67,-1.41,-9.96,3
81049,-2.75,-1.37,-9.89,4
136321,-3.14,-1.49,-9.81,5
206869,-3.96,-1.49,-9.49,1
24649,-2.63,-1.37,-9.89,3
116101,-3.14,-1.45,-9.85,5
24265,-3.14,-1.49,-9.81,5
76609,-3.84,-1.49,-9.49,1
173521,-2.67,-1.41,-9.92,4
193753,-3.14,-1.45,-9.81,5
182425,-3.96,-1.49,-9.57,1
37189,-3.10,-1.53,-9.77,5
240745,-4.00,-1.49,-9.49,1
240745,-2.35,-1.37,-9.92,0
48133,-2.67,-1.37,-9.89,3
64117,-3.10,-1.49,-9.85,5
63433,-2.71,-1.45,-9.92,4
116797,-3.18,-1.45,-9.77,5
245293,-3.22,-1.49,-9.89,5
240865,-2.39,-1.33,-10.00,0
57565,-2.75,-1.37,-9.96,3
31453,-2.71,-1.41,-9.96,3
86845,-2.43,-1.45,-9.96,0
224893,-2.63,-1.33,-9.96,3
227665,-2.43,-1.37,-9.96,0
167689,-2.67,-1.33,-9.89,3
185089,-3.18,-1.45,-9.85,5
217969,-3.96,-1.49,-9.49,1
239005,-2.43,-1.33,-9.96,0
130753,-2.75,-1.41,-10.00,4
148165,-2.20,-1.22,-10.04,2
128293,-2.20,-1.22,-10.00,2
97513,-2.71,-1.45,-9.89,3
42661,-2.71,-1.41,-9.89,3
135193,-2.67,-1.45,-9.89,4
166321,-2.67,-1.33,-9.96,3
24085,-2.71,-1.37,-9.92,3
229825,-2.71,-1.45,-9.85,4
64381,-3.84,-1.53,-9.61,1
193501,-3.92,-1.49,-9.41,1
241321,-4.04,-1.57,-9.26,1
226933,-3.10,-1.49,-9.81,5
158413,-3.14,-1.49,-9.81,5
60037,-2.71,-1.41,-9.89,4
66889,-3.96,-1.53,-9.41,1
63001,-3.10,-1.45,-9.81,5
33109,-2.39,-1.45,-9.96,0
137353,-3.18,-1.45,-9.85,5
55249,-2.63,-1.41,-9.96,4
99349,-2.39,-1.45,-9.96,0
190621,-2.43,-1.33,-9.92,0
169513,-3.88,-1.49,-9.49,1
195817,-3.96,-1.53,-9.41,1
72109,-2.43,-1.45,-9.92,0
28021,-2.75,-1.37,-9.96,4
126805,-2.67,-1.37,-9.92,3
38041,-2.71,-1.37,-9.96,4
213409,-2.67,-1.41,-9.85,4
117289,-2.67,-1.41,-9.85,4
99097,-3.14,-1.49,-9.77,5
190357,-2.75,-1.45,-9.92,4
226657,-2.67,-1.33,-9.92,3
114625,-3.84,-1.45,-9.53,1
127381,-3.88,-1.49,-9.53,1
246361,-2.20,-1.22,-9.96,2
166465,-2.59,-1.45,-9.81,3
26077,-2.71,-1.37,-9.92,4
80089,-2.71,-1.37,-9.92,3
67909,-2.75,-1.45,-9.89,4
251029,-2.20,-1.26,-10.00,2
135385,-3.14,-1.49,-9.81,5
51733,-2.43,-1.49,-9.96,0
195193,-2.71,-1.26,-10.00,3
44821,-3.14,-1.53,-9.81,5
240565,-2.71,-1.45,-9.85,4
178885,-2.20,-1.22,-10.00,2
48049,-2.39,-1.45,-9.92,0
242221,-2.63,-1.37,-9.85,3
226045,-2.67,-1.37,-9.96,3
205933,-2.39,-1.37,-10.00,0
41329,-2.71,-1.41,-9.92,4
193621,-3.14,-1.53,-9.85,5
61669,-2.43,-1.45,-9.96,0
196645,-2.67,-1.37,-9.92,3
28009,-2.39,-1.45,-9.96,0
225433,-3.96,-1.57,-9.49,1
162661,-2.35,-1.41,-9.96,0
238513,-2.71,-1.45,-9.92,4
153169,-2.67,-1.37,-9.92,3
52261,-2.79,-1.41,-9.89,3
241705,-3.96,-1.37,-9.57,1
242869,-2.12,-1.22,-10.04,2
223201,-2.63,-1.37,-9.92,3
130129,-2.71,-1.41,-9.92,4
57961,-3.10,-1.49,-9.81,5
175909,-2.39,-1.33,-9.96,0
173185,-2.20,-1.22,-10.04,2
177877,-2.63,-1.33,-9.92,3
174349,-2.39,-1.37,-9.96,0
145645,-3.84,-1.53,-9.49,1
99277,-2.24,-1.22,-10.00,2
172597,-3.18,-1.45,-9.77,5
125425,-2.63,-1.37,-9.92,3
177745,-2.71,-1.37,-9.81,4
115081,-2.43,-1.45,-9.92,0
212101,-3.92,-1.53,-9.53,1
66853,-2.39,-1.45,-9.96,0
225301,-2.16,-1.26,-9.96,2
121897,-3.14,-1.53,-9.77,5
135385,-2.39,-1.37,-9.96,0
71269,-2.75,-1.33,-9.92,4
84973,-2.67,-1.37,-9.85,3
42625,-2.12,-1.22,-10.00,2
123049,-3.92,-1.49,-9.53,1
83401,-2.67,-1.41,-9.92,4
194197,-2.67,-1.41,-9.92,4
248077,-3.14,-1.41,-9.81,5
159505,-2.20,-1.22,-10.04,2
220237,-2.20,-1.22,-10.04,2
154273,-3.14,-1.45,-9.81,5
127669,-2.20,-1.26,-10.00,2
182881,-2.16,-1.22,-10.00,2
249589,-2.20,-1.22,-10.00,2
210025,-3.14,-1.45,-9.81,5
111397,-2.71,-1.41,-9.85,3
173485,-2.75,-1.41,-9.89,4
21253,-3.88,-1.53,-9.61,1
85789,-2.16,-1.22,-10.04,2
46837,-2.75,-1.37,-9.92,4
25453,-2.63,-1.45,-9.92,4
120277,-3.92,-1.49,-9.45,1
80773,-2.43,-1.45,-9.96,0
117769,-3.14,-1.49,-9.85,5
242905,-2.20,-1.22,-10.00,2
115153,-3.14,-1.49,-9.89,5
231181,-3.14,-1.49,-9.81,5
140077,-2.47,-1.37,-9.92,0
171229,-2.71,-1.37,-9.89,4
133969,-3.14,-1.53,-9.81,5
174493,-2.20,-1.26,-10.04,2
148825,-2.71,-1.45,-9.89,4
108265,-3.22,-1.41,-9.77,5
253021,-2.20,-1.22,-10.04,2
44689,-2.67,-1.41,-9.92,3
94609,-2.43,-1.49,-9.92,0
60229,-2.67,-1.41,-9.92,4
112597,-3.88,-1.53,-9.41,1
91333,-2.67,-1.41,-9.92,3
24133,-2.67,-1.41,-9.89,4
203953,-2.16,-1.26,-10.04,2
43393,-3.18,-1.45,-9.73,5
206329,-3.96,-1.53,-9.49,1
208729,-2.20,-1.22,-10.08,2
44521,-3.18,-1.53,-9.81,5
134257,-2.20,-1.22,-10.00,2
54325,-3.22,-1.45,-9.81,5
190393,-3.18,-1.53,-9.69,5
224893,-3.18,-1.45,-9.89,5
93349,-2.47,-1.49,-9.96,0
146761,-2.71,-1.45,-9.92,4
120901,-2.67,-1.41,-9.89,4
189733,-2.63,-1.37,-9.92,3
158437,-2.71,-1.45,-9.89,4
139981,-2.12,-1.26,-10.08,2
174949,-3.14,-1.49,-9.81,5
79585,-2.20,-1.26,-10.04,2
238345,-3.96,-1.49,-9.45,1
92653,-2.71,-1.41,-9.96,4
28285,-2.71,-1.41,-9.96,4
199081,-2.16,-1.22,-10.04,2
168433,-2.71,-1.45,-9.92,4
162889,-2.39,-1.33,-9.96,0
205861,-3.92,-1.53,-9.49,1
27025,-2.67,-1.41,-9.92,3
230125,-2.75,-1.37,-9.92,4
113797,-2.79,-1.37,-9.96,4
169969,-2.67,-1.45,-9.89,4
219529,-3.18,-1.45,-9.69,5
228913,-3.10,-1.49,-9.89,5
96889,-2.16,-1.22,-10.12,2
97285,-2.71,-1.37,-9.92,4
116149,-2.63,-1.37,-9.96,3
168469,-2.20,-1.22,-10.04,2
95821,-2.47,-1.45,-9.92,0
47713,-2.35,-1.45,-9.92,0
160813,-2.39,-1.41,-9.92,0
113101,-3.77,-1.49,-9.49,1
182641,-3.88,-1.49,-9.49,1
112405,-2.24,-1.26,-10.00,2
226057,-2.43,-1.37,-9.96,0
144745,-2.63,-1.41,-9.92,3
202297,-2.75,-1.41,-9.89,4
75073,-2.71,-1.41,-9.89,4
122953,-2.20,-1.18,-10.04,2
198445,-3.14,-1.49,-9.73,5
81229,-3.88,-1.57,-9.45,1
170365,-2.20,-1.26,-10.04,2
214681,-3.18,-1.53,-9.69,5
92737,-2.75,-1.41,-9.92,4
30517,-2.67,-1.33,-9.92,3
56125,-2.71,-1.41,-9.92,4
34657,-2.71,-1.37,-9.96,4
100861,-2.20,-1.22,-9.96,2
158941,-2.67,-1.37,-9.96,3
66313,-2.71,-1.41,-9.96,4
224041,-2.20,-1.22,-10.00,2
95821,-3.14,-1.45,-9.77,5
115201,-2.75,-1.41,-9.96,4
191749,-3.92,-1.49,-9.49,1
23317,-3.80,-1.57,-9.53,1
178837,-2.67,-1.41,-9.81,4
52129,-2.67,-1.41,-9.92,4
242137,-2.67,-1.33,-9.92,3
174493,-3.96,-1.53,-9.53,1
153937,-3.92,-1.53,-9.49,1
192613,-4.00,-1.49,-9.49,1
233989,-3.14,-1.53,-9.77,5
118249,-2.20,-1.29,-10.04,2
34981,-2.24,-1.18,-9.96,2
26221,-3.84,-1.49,-9.53,1
120661,-2.67,-1.37,-9.85,3
120481,-2.67,-1.37,-9.89,3
195769,-2.67,-1.37,-9.92,3
71209,-3.10,-1.45,-9.85,5
234133,-2.39,-1.33,-9.96,0
131305,-2.43,-1.41,-9.92,0
50017,-2.63,-1.37,-9.92,3
212977,-2.67,-1.37,-9.92,3
70141,-3.88,-1.53,-9.53,1
206797,-2.71,-1.49,-9.96,4
23077,-3.80,-1.57,-9.53,1
100753,-2.24,-1.26,-10.00,2
170113,-2.20,-1.22,-10.00,2
191173,-2.71,-1.41,-9.89,4
181741,-2.39,-1.33,-9.96,0
110929,-2.67,-1.37,-9.96,3
44185,-2.43,-1.41,-9.96,0
129589,-3.22,-1.49,-9.73,5
122509,-2.71,-1.37,-9.92,3
244777,-2.71,-1.41,-9.89,4
121849,-3.96,-1.49,-9.53,1
93889,-2.71,-1.37,-10.00,4
105757,-3.14,-1.49,-9.81,5
26869,-3.14,-1.49,-9.77,5
231013,-2.16,-1.22,-10.04,2
85597,-3.80,-1.57,-9.41,1
239353,-2.43,-1.33,-9.96,0
238117,-2.20,-1.18,-10.08,2
84253,-2.43,-1.45,-9.92,0
73249,-2.67,-1.41,-9.92,3
103825,-2.67,-1.41,-9.92,4
149281,-2.39,-1.41,-9.96,0
38137,-2.67,-1.37,-9.89,4
204613,-2.43,-1.29,-9.92,0
174673,-2.20,-1.26,-9.92,2
194149,-2.79,-1.33,-9.89,4
115297,-3.88,-1.57,-9.61,1
73729,-2.43,-1.45,-9.92,0
190297,-2.35,-1.33,-9.96,0
192865,-2.67,-1.45,-9.96,4
173749,-3.92,-1.49,-9.53,1
21805,-3.80,-1.45,-9.53,1
82369,-3.18,-1.45,-9.85,5
81781,-3.84,-1.49,-9.49,1
25633,-2.67,-1.41,-9.92,4
65653,-2.43,-1.41,-9.96,0
41041,-2.67,-1.33,-9.92,3
62233,-2.67,-1.37,-9.92,3
63673,-2.20,-1.22,-10.00,2
58597,-2.43,-1.45,-9.96,0
237733,-2.43,-1.33,-9.96,0
202261,-2.39,-1.37,-9.92,0
148273,-3.18,-1.45,-9.77,5
153565,-3.14,-1.49,-9.77,5
160225,-2.24,-1.22,-10.00,2
114865,-3.88,-1.49,-9.57,1
53701,-2.67,-1.41,-10.00,4
194749,-2.39,-1.37,-9.96,0
195553,-2.39,-1.33,-9.92,0
229789,-2.43,-1.37,-9.96,0
122161,-2.47,-1.45,-9.92,0
204217,-2.35,-1.33,-10.00,0
97537,-3.96,-1.53,-9.49,1
206977,-2.71,-1.37,-9.96,4
240673,-2.63,-1.37,-9.96,3
204349,-4.00,-1.53,-9.49,1
171217,-2.39,-1.41,-9.96,0
216061,-2.24,-1.18,-10.04,2
216217,-2.20,-1.22,-10.00,2
155713,-3.10,-1.49,-9.85,5
83497,-2.71,-1.45,-9.92,3
198841,-2.71,-1.41,-9.92,4
138421,-3.88,-1.49,-9.53,1
222229,-2.39,-1.33,-10.00,0
218857,-3.18,-1.49,-9.89,5
139489,-3.18,-1.49,-9.85,5
111601,-3.10,-1.49,-9.89,5
99181,-3.84,-1.49,-9.53,1
208621,-2.79,-1.45,-9.89,4
36997,-3.14,-1.45,-9.85,5
230341,-2.63,-1.33,-9.89,3
158473,-2.55,-1.26,-10.00,3
215377,-2.16,-1.22,-10.08,2
237661,-2.75,-1.49,-9.92,4
46213,-2.67,-1.45,-9.92,4
60553,-2.67,-1.33,-9.89,4
45949,-3.92,-1.53,-9.57,1
210601,-2.67,-1.33,-10.00,3
151477,-2.67,-1.33,-9.89,4
240937,-3.18,-1.45,-9.77,5
66793,-2.71,-1.41,-9.92,4
191317,-2.67,-1.37,-9.89,3
196285,-3.14,-1.45,-9.81,5
43465,-2.39,-1.49,-9.89,0
188977,-2.67,-1.41,-9.89,4
215689,-2.39,-1.33,-9.92,0
110941,-3.22,-1.49,-9.81,5
135733,-2.20,-1.18,-10.00,2
113317,-3.14,-1.45,-9.81,5
153505,-3.88,-1.57,-9.57,1
214909,-2.20,-1.22,-10.08,2
53629,-2.16,-1.22,-10.00,2
147241,-3.18,-1.41,-9.85,5
197857,-2.16,-1.22,-10.04,2
174289,-2.20,-1.22,-10.00,2
31489,-3.84,-1.53,-9.57,1
208345,-2.39,-1.33,-9.96,0
195517,-2.43,-1.33,-9.96,0
191689,-2.39,-1.29,-10.00,0
213541,-2.43,-1.33,-10.00,0
162769,-2.39,-1.41,-9.92,0
121633,-2.71,-1.41,-9.92,4
35185,-2.71,-1.37,-9.92,3
63217,-2.16,-1.29,-10.00,2
32881,-2.16,-1.22,-10.04,2
82129,-2.43,-1.45,-9.96,0
159769,-2.71,-1.45,-9.89,4
68113,-2.71,-1.41,-9.92,4
119785,-2.24,-1.22,-10.04,2
70909,-3.84,-1.57,-9.53,1
142201,-2.75,-1.37,-9.92,4
192805,-2.67,-1.49,-9.85,4
52633,-2.71,-1.37,-9.89,3
132805,-2.43,-1.45,-9.96,0
105889,-2.24,-1.26,-9.92,2
228073,-3.88,-1.53,-9.53,1
67165,-2.43,-1.45,-9.96,0
244081,-2.24,-1.18,-10.00,2
200173,-2.39,-1.37,-9.96,0
236257,-4.00,-1.53,-9.53,1
189325,-2.67,-1.29,-9.92,3
128233,-2.24,-1.22,-10.04,2
113209,-2.20,-1.22,-10.00,2
137305,-3.92,-1.57,-9.49,1
176125,-2.67,-1.33,-9.85,3
60589,-2.71,-1.41,-9.96,4
50329,-2.20,-1.22,-10.00,2
42217,-2.43,-1.49,-9.92,0
161473,-2.43,-1.41,-9.92,0
29161,-2.39,-1.49,-9.92,0
137593,-2.39,-1.41,-9.96,0
157249,-2.75,-1.37,-9.89,4
72145,-3.84,-1.53,-9.49,1
54313,-4.00,-1.53,-9.49,1
45889,-3.18,-1.49,-9.77,5
219949,-3.18,-1.49,-9.81,5
100981,-2.47,-1.45,-9.96,0
30697,-3.84,-1.49,-9.53,1
169909,-2.71,-1.37,-9.85,4
187261,-3.18,-1.49,-9.77,5
137293,-2.63,-1.33,-9.89,3
162757,-2.63,-1.37,-9.92,3
167221,-2.20,-1.26,-10.00,2
57097,-2.43,-1.45,-9.96,0
243637,-2.63,-1.37,-9.92,3
231397,-2.71,-1.33,-9.92,4
131941,-2.16,-1.22,-10.04,2
139177,-2.63,-1.33,-10.04,3
36157,-2.31,-1.49,-9.96,0
95401,-2.24,-1.22,-10.00,2
225865,-2.75,-1.33,-9.96,4
186565,-2.16,-1.26,-10.08,2
46393,-3.14,-1.49,-9.85,5
107413,-2.67,-1.41,-9.89,4
164785,-2.20,-1.22,-10.04,2
49597,-3.80,-1.53,-9.53,1
199993,-2.71,-1.41,-9.89,4
60937,-2.16,-1.22,-10.00,2
101449,-2.16,-1.22,-10.00,2
170557,-3.14,-1.49,-9.85,5
113233,-2.75,-1.37,-9.92,4
114361,-2.24,-1.22,-10.00,2
197761,-2.43,-1.33,-9.96,0
49573,-2.71,-1.45,-9.96,4
245065,-4.00,-1.45,-9.61,1
172033,-2.16,-1.22,-10.00,2
203353,-2.79,-1.45,-9.89,4
169045,-2.20,-1.22,-10.08,2
164845,-3.96,-1.49,-9.49,1
198541,-2.75,-1.41,-9.96,4
178957,-3.92,-1.49,-9.53,1
186325,-2.20,-1.18,-10.04,2
39817,-2.67,-1.37,-9.92,3
197785,-3.10,-1.49,-9.85,5
208957,-3.18,-1.49,-9.81,5
131041,-2.71,-1.37,-9.89,3
69733,-2.67,-1.33,-9.96,3
29329,-3.14,-1.45,-9.85,5
32077,-2.20,-1.29,-10.00,2
233797,-3.18,-1.45,-9.77,5
205273,-2.28,-1.22,-10.00,2
209113,-2.71,-1.33,-9.92,4
35317,-3.14,-1.57,-9.81,5
43357,-3.84,-1.49,-9.49,1
224053,-2.35,-1.33,-9.96,0
141973,-2.75,-1.41,-9.92,4
77233,-2.39,-1.49,-9.96,0
59437,-3.14,-1.45,-9.81,5
177661,-3.18,-1.41,-9.77,5
177661,-2.71,-1.41,-10.00,4
202057,-2.71,-1.41,-9.92,4
150925,-2.16,-1.26,-10.04,2
104389,-2.63,-1.37,-9.92,3
91405,-3.18,-1.49,-9.81,5
72469,-2.47,-1.45,-9.92,0
187045,-2.75,-1.37,-9.96,4
213901,-2.71,-1.41,-9.92,4
92785,-2.75,-1.37,-9.89,4
202285,-2.71,-1.37,-9.96,4
55429,-2.71,-1.37,-9.89,4
209461,-3.92,-1.45,-9.57,1
38461,-2.71,-1.33,-9.92,3
194641,-2.71,-1.33,-9.92,3
89089,-2.59,-1.45,-9.96,3
100549,-2.24,-1.26,-10.04,2
120817,-2.24,-1.22,-10.04,2
78661,-3.84,-1.49,-9.53,1
168013,-2.39,-1.37,-9.96,0
56881,-2.20,-1.22,-10.00,2
117133,-2.47,-1.41,-9.96,0
187837,-2.43,-1.33,-9.96,0
171985,-2.63,-1.37,-9.96,3
158461,-2.63,-1.41,-9.92,3
176389,-2.24,-1.26,-10.04,2
75121,-3.96,-1.49,-9.49,1
206809,-2.75,-1.41,-9.96,4
140305,-2.20,-1.18,-10.00,2
85825,-2.43,-1.45,-9.92,0
34465,-2.39,-1.45,-9.96,0
101269,-2.20,-1.22,-10.04,2
119737,-3.88,-1.53,-9.45,1
168961,-2.20,-1.26,-10.04,2
28405,-3.14,-1.49,-9.81,5
168241,-2.35,-1.37,-9.96,0
66505,-2.67,-1.33,-9.92,3
162109,-3.14,-1.49,-9.81,5
112561,-3.22,-1.45,-9.85,5
170605,-2.16,-1.26,-10.04,2
143857,-2.63,-1.37,-9.92,3
226021,-3.96,-1.49,-9.49,1
70249,-3.18,-1.45,-9.81,5
110533,-2.20,-1.26,-10.04,2
35113,-2.35,-1.45,-9.96,0
177205,-2.35,-1.37,-9.96,0
59689,-2.39,-1.45,-10.00,0
192277,-2.67,-1.33,-9.92,3
184405,-2.39,-1.33,-9.96,0
89041,-3.14,-1.45,-9.81,5
98413,-2.24,-1.18,-10.04,2
128401,-2.43,-1.41,-9.92,0
43033,-3.88,-1.49,-9.53,1
214885,-2.39,-1.37,-9.96,0
30337,-3.92,-1.57,-9.49,1
107113,-2.63,-1.37,-9.96,3
116029,-2.16,-1.22,-10.04,2
166525,-3.10,-1.49,-9.81,5
235657,-2.71,-1.41,-9.92,4
197485,-2.75,-1.49,-9.73,4
209269,-3.92,-1.49,-9.49,1
75481,-3.80,-1.53,-9.45,1
122917,-3.18,-1.41,-9.81,5
125809,-3.18,-1.49,-9.77,5
98233,-2.67,-1.41,-9.89,3
140857,-2.71,-1.41,-9.92,4
197437,-3.10,-1.45,-9.73,5
81373,-2.16,-1.22,-10.00,2
48505,-2.71,-1.37,-9.85,3
168793,-2.39,-1.37,-10.00,0
148033,-4.00,-1.49,-9.53,1
95077,-2.20,-1.22,-10.00,2
241033,-2.43,-1.33,-9.96,0
116773,-3.92,-1.53,-9.57,1
25657,-2.35,-1.45,-9.96,0
54877,-2.16,-1.26,-10.00,2
119677,-3.22,-1.49,-9.85,5
107797,-2.20,-1.22,-10.00,2
244201,-2.75,-1.45,-9.92,4
146041,-2.20,-1.22,-10.00,2
159457,-2.12,-1.22,-10.00,2
139321,-2.71,-1.37,-9.77,3
86437,-3.84,-1.49,-9.53,1
174445,-3.10,-1.45,-9.81,5
117829,-3.80,-1.49,-9.53,1
80785,-2.75,-1.33,-9.96,4
122125,-2.24,-1.18,-10.00,2
114469,-2.47,-1.45,-9.89,0
92545,-3.18,-1.49,-9.81,5
124261,-2.24,-1.06,-10.20,2
220753,-2.71,-1.45,-9.89,4
91537,-2.16,-1.26,-9.96,2
229885,-3.18,-1.53,-9.77,5
53377,-2.47,-1.45,-9.96,0
72769,-2.67,-1.41,-9.89,3
117961,-2.67,-1.45,-9.85,3
220693,-3.96,-1.53,-9.49,1
142333,-2.16,-1.26,-10.00,2
245929,-2.39,-1.33,-9.96,0
231661,-2.63,-1.37,-9.92,3
178753,-2.20,-1.26,-10.04,2
137881,-3.10,-1.49,-9.81,5
177157,-3.96,-1.45,-9.45,1
239197,-2.67,-1.41,-9.92,4
146413,-2.43,-1.37,-10.00,0
181093,-2.71,-1.41,-9.89,4
225337,-2.20,-1.22,-10.04,2
84277,-2.67,-1.37,-9.92,3
210397,-2.67,-1.33,-9.92,3
95341,-2.16,-1.26,-10.04,2
112549,-3.14,-1.49,-9.69,5
131197,-2.71,-1.37,-9.92,3
139309,-3.14,-1.45,-9.77,5
106873,-3.84,-1.49,-9.49,1
126013,-2.20,-1.26,-10.04,2
206533,-2.16,-1.26,-10.08,2
160981,-2.71,-1.41,-9.92,4
223669,-4.00,-1.53,-9.57,1
152845,-3.96,-1.45,-9.53,1
126337,-3.14,-1.53,-9.77,5
245101,-2.43,-1.33,-9.92,0
168349,-2.67,-1.41,-9.89,4
66241,-2.71,-1.37,-9.89,4
176497,-3.92,-1.45,-9.41,1
207085,-3.92,-1.45,-9.53,1
96169,-2.71,-1.37,-9.89,4
151429,-2.16,-1.26,-10.04,2
210853,-3.92,-1.57,-9.41,1
227233,-4.12,-1.57,-9.30,1
247357,-4.04,-1.49,-9.45,1
210121,-2.63,-1.37,-9.92,3
227257,-2.39,-1.33,-9.96,0
47221,-2.20,-1.22,-10.00,2
228757,-2.82,-1.37,-9.92,3
158005,-2.63,-1.37,-9.92,3
246613,-2.67,-1.37,-9.89,3
66661,-3.18,-1.45,-9.85,5
234817,-2.71,-1.41,-9.89,4
220045,-2.75,-1.41,-9.89,4
88789,-3.14,-1.53,-9.77,5
53869,-3.88,-1.49,-9.49,1
227461,-3.18,-1.49,-9.81,5
190477,-2.24,-1.18,-10.00,2
211105,-2.71,-1.37,-9.96,3
42853,-2.71,-1.37,-9.96,3
44173,-3.14,-1.49,-9.81,5
37477,-2.67,-1.37,-9.92,4
201529,-4.04,-1.53,-9.45,1
222745,-2.67,-1.37,-9.85,3
215785,-2.20,-1.22,-10.04,2
107845,-2.71,-1.45,-9.81,4
233197,-3.14,-1.49,-9.81,5
258277,-2.20,-1.26,-10.04,2
74353,-3.10,-1.45,-9.73,5
245497,-2.20,-1.26,-10.00,2
132277,-3.92,-1.53,-9.53,1
158701,-2.63,-1.45,-9.96,3
56077,-2.71,-1.33,-9.89,4
75037,-2.39,-1.49,-9.96,0
94537,-2.28,-1.18,-10.04,2
247345,-3.92,-1.49,-9.49,1
88825,-2.16,-1.22,-10.00,2
208453,-2.20,-1.22,-10.00,2
200941,-2.20,-1.26,-9.96,2
227797,-2.71,-1.33,-9.92,3
240973,-2.71,-1.37,-9.92,4
45817,-3.14,-1.49,-9.77,5
44785,-3.14,-1.49,-9.77,5
183373,-2.71,-1.41,-9.81,3
171517,-3.92,-1.45,-9.49,1
165493,-2.63,-1.33,-9.89,3
144877,-2.20,-1.22,-10.04,2
198925,-2.20,-1.22,-10.08,2
188545,-2.75,-1.37,-9.89,4
162793,-2.79,-1.37,-9.96,4
128641,-3.14,-1.49,-9.85,5
214561,-2.16,-1.22,-10.04,2
86017,-2.47,-1.45,-9.96,0
129781,-2.43,-1.45,-9.96,0
249805,-2.43,-1.29,-9.96,0
217741,-2.20,-1.22,-9.96,2
56401,-2.75,-1.45,-9.85,4
223789,-2.67,-1.37,-9.92,3
43213,-2.67,-1.37,-9.92,3
209581,-2.71,-1.37,-9.92,4
131641,-2.67,-1.33,-9.89,3
43729,-2.20,-1.26,-10.04,2
238909,-2.39,-1.33,-9.96,0
113689,-2.47,-1.41,-9.96,0
175861,-2.67,-1.41,-9.96,3
229237,-3.14,-1.53,-9.85,5
92353,-2.24,-1.18,-10.08,2
124249,-3.10,-1.49,-9.81,5
100345,-2.67,-1.45,-9.89,3
242173,-2.75,-1.37,-9.92,4
